step,task_id,remaining_work,status,finished_step
155,39,0,done,82
155,40,10.0,pending,
155,41,0,done,127
155,42,0,done,94
155,43,0,done,66
155,44,0,done,35
155,45,0,done,150
155,46,0,done,67
155,47,15.0,pending,
155,48,10.0,pending,
155,49,0,done,139
156,0,10.0,pending,
156,1,0,done,133
156,2,0,done,81
156,3,0,done,55
156,4,0,done,45
156,5,0,done,139
156,6,0,done,73
156,7,10.0,pending,
156,8,0,done,89
156,9,0,done,123
156,10,0,done,105
156,11,0,done,62
156,12,0,done,57
156,13,5.0,pending,
156,14,0,done,29
156,15,0,done,72
156,16,0,done,103
156,17,0,done,17
156,18,0,done,90
156,19,0,done,145
156,20,15.0,pending,
156,21,15.0,pending,
156,22,0,done,22
156,23,10.0,pending,
156,24,5.0,pending,
156,25,15.0,pending,
156,26,0,done,119
156,27,0,done,32
156,28,0,done,39
156,29,0,done,154
156,30,0,done,63
156,31,5.0,pending,
156,32,0,done,98
156,33,0,done,48
156,34,0,done,97
156,35,0,done,152
156,36,0,done,50
156,37,5.0,pending,
156,38,0,done,80
156,39,0,done,82
156,40,10.0,pending,
156,41,0,done,127
156,42,0,done,94
156,43,0,done,66
156,44,0,done,35
156,45,0,done,150
156,46,0,done,67
156,47,15.0,pending,
156,48,10.0,pending,
156,49,0,done,139
157,0,10.0,pending,
157,1,0,done,133
157,2,0,done,81
157,3,0,done,55
157,4,0,done,45
157,5,0,done,139
157,6,0,done,73
157,7,10.0,pending,
157,8,0,done,89
157,9,0,done,123
157,10,0,done,105
157,11,0,done,62
157,12,0,done,57
157,13,5.0,pending,
157,14,0,done,29
157,15,0,done,72
157,16,0,done,103
157,17,0,done,17
157,18,0,done,90
157,19,0,done,145
157,20,15.0,pending,
157,21,15.0,pending,
157,22,0,done,22
157,23,10.0,pending,
157,24,5.0,pending,
157,25,15.0,pending,
157,26,0,done,119
157,27,0,done,32
157,28,0,done,39
157,29,0,done,154
157,30,0,done,63
157,31,5.0,pending,
157,32,0,done,98
157,33,0,done,48
157,34,0,done,97
157,35,0,done,152
157,36,0,done,50
157,37,5.0,pending,
157,38,0,done,80
157,39,0,done,82
157,40,10.0,pending,
157,41,0,done,127
157,42,0,done,94
157,43,0,done,66
157,44,0,done,35
157,45,0,done,150
157,46,0,done,67
157,47,15.0,pending,
157,48,10.0,pending,
157,49,0,done,139
158,0,10.0,pending,
158,1,0,done,133
158,2,0,done,81
158,3,0,done,55
158,4,0,done,45
158,5,0,done,139
158,6,0,done,73
158,7,10.0,pending,
158,8,0,done,89
158,9,0,done,123
158,10,0,done,105
158,11,0,done,62
158,12,0,done,57
158,13,5.0,pending,
158,14,0,done,29
158,15,0,done,72
158,16,0,done,103
158,17,0,done,17
158,18,0,done,90
158,19,0,done,145
158,20,15.0,pending,
158,21,15.0,pending,
158,22,0,done,22
158,23,10.0,pending,
158,24,5.0,pending,
158,25,15.0,pending,
158,26,0,done,119
158,27,0,done,32
158,28,0,done,39
158,29,0,done,154
158,30,0,done,63
158,31,5.0,pending,
158,32,0,done,98
158,33,0,done,48
158,34,0,done,97
158,35,0,done,152
158,36,0,done,50
158,37,5.0,pending,
158,38,0,done,80
158,39,0,done,82
158,40,10.0,pending,
158,41,0,done,127
158,42,0,done,94
158,43,0,done,66
158,44,0,done,35
158,45,0,done,150
158,46,0,done,67
158,47,15.0,pending,
158,48,10.0,pending,
158,49,0,done,139
159,0,10.0,pending,
159,1,0,done,133
159,2,0,done,81
159,3,0,done,55
159,4,0,done,45
159,5,0,done,139
159,6,0,done,73
159,7,10.0,pending,
159,8,0,done,89
159,9,0,done,123
159,10,0,done,105
159,11,0,done,62
159,12,0,done,57
159,13,5.0,pending,
159,14,0,done,29
159,15,0,done,72
159,16,0,done,103
159,17,0,done,17
159,18,0,done,90
159,19,0,done,145
159,20,15.0,pending,
159,21,15.0,pending,
159,22,0,done,22
159,23,10.0,pending,
159,24,5.0,pending,
159,25,15.0,pending,
159,26,0,done,119
159,27,0,done,32
159,28,0,done,39
159,29,0,done,154
159,30,0,done,63
159,31,5.0,pending,
159,32,0,done,98
159,33,0,done,48
159,34,0,done,97
159,35,0,done,152
159,36,0,done,50
159,37,5.0,pending,
159,38,0,done,80
159,39,0,done,82
159,40,10.0,pending,
159,41,0,done,127
159,42,0,done,94
159,43,0,done,66
159,44,0,done,35
159,45,0,done,150
159,46,0,done,67
159,47,15.0,pending,
159,48,10.0,pending,
159,49,0,done,139
160,0,10.0,pending,
160,1,0,done,133
160,2,0,done,81
160,3,0,done,55
160,4,0,done,45
160,5,0,done,139
160,6,0,done,73
160,7,10.0,pending,
160,8,0,done,89
160,9,0,done,123
160,10,0,done,105
160,11,0,done,62
160,12,0,done,57
160,13,5.0,pending,
160,14,0,done,29
160,15,0,done,72
160,16,0,done,103
160,17,0,done,17
160,18,0,done,90
160,19,0,done,145
160,20,15.0,pending,
160,21,15.0,pending,
160,22,0,done,22
160,23,10.0,pending,
160,24,5.0,pending,
160,25,15.0,pending,
160,26,0,done,119
160,27,0,done,32
160,28,0,done,39
160,29,0,done,154
160,30,0,done,63
160,31,5.0,pending,
160,32,0,done,98
160,33,0,done,48
160,34,0,done,97
160,35,0,done,152
160,36,0,done,50
160,37,5.0,pending,
160,38,0,done,80
160,39,0,done,82
160,40,10.0,pending,
160,41,0,done,127
160,42,0,done,94
160,43,0,done,66
160,44,0,done,35
160,45,0,done,150
160,46,0,done,67
160,47,9.64132586635021,in_progress,
160,48,10.0,pending,
160,49,0,done,139
161,0,10.0,pending,
161,1,0,done,133
161,2,0,done,81
161,3,0,done,55
161,4,0,done,45
161,5,0,done,139
161,6,0,done,73
161,7,10.0,pending,
161,8,0,done,89
161,9,0,done,123
161,10,0,done,105
161,11,0,done,62
161,12,0,done,57
161,13,5.0,pending,
161,14,0,done,29
161,15,0,done,72
161,16,0,done,103
161,17,0,done,17
161,18,0,done,90
161,19,0,done,145
161,20,15.0,pending,
161,21,15.0,pending,
161,22,0,done,22
161,23,10.0,pending,
161,24,5.0,pending,
161,25,15.0,pending,
161,26,0,done,119
161,27,0,done,32
161,28,0,done,39
161,29,0,done,154
161,30,0,done,63
161,31,5.0,pending,
161,32,0,done,98
161,33,0,done,48
161,34,0,done,97
161,35,0,done,152
161,36,0,done,50
161,37,5.0,pending,
161,38,0,done,80
161,39,0,done,82
161,40,10.0,pending,
161,41,0,done,127
161,42,0,done,94
161,43,0,done,66
161,44,0,done,35
161,45,0,done,150
161,46,0,done,67
161,47,6.6413258663502095,in_progress,
161,48,10.0,pending,
161,49,0,done,139
162,0,10.0,pending,
162,1,0,done,133
162,2,0,done,81
162,3,0,done,55
162,4,0,done,45
162,5,0,done,139
162,6,0,done,73
162,7,10.0,pending,
162,8,0,done,89
162,9,0,done,123
162,10,0,done,105
162,11,0,done,62
162,12,0,done,57
162,13,5.0,pending,
162,14,0,done,29
162,15,0,done,72
162,16,0,done,103
162,17,0,done,17
162,18,0,done,90
162,19,0,done,145
162,20,15.0,pending,
162,21,15.0,pending,
162,22,0,done,22
162,23,10.0,pending,
162,24,5.0,pending,
162,25,15.0,pending,
162,26,0,done,119
162,27,0,done,32
162,28,0,done,39
162,29,0,done,154
162,30,0,done,63
162,31,5.0,pending,
162,32,0,done,98
162,33,0,done,48
162,34,0,done,97
162,35,0,done,152
162,36,0,done,50
162,37,5.0,pending,
162,38,0,done,80
162,39,0,done,82
162,40,10.0,pending,
162,41,0,done,127
162,42,0,done,94
162,43,0,done,66
162,44,0,done,35
162,45,0,done,150
162,46,0,done,67
162,47,3.6413258663502095,in_progress,
162,48,10.0,pending,
162,49,0,done,139
163,0,10.0,pending,
163,1,0,done,133
163,2,0,done,81
163,3,0,done,55
163,4,0,done,45
163,5,0,done,139
163,6,0,done,73
163,7,10.0,pending,
163,8,0,done,89
163,9,0,done,123
163,10,0,done,105
163,11,0,done,62
163,12,0,done,57
163,13,5.0,pending,
163,14,0,done,29
163,15,0,done,72
163,16,0,done,103
163,17,0,done,17
163,18,0,done,90
163,19,0,done,145
163,20,15.0,pending,
163,21,15.0,pending,
163,22,0,done,22
163,23,10.0,pending,
163,24,5.0,pending,
163,25,15.0,pending,
163,26,0,done,119
163,27,0,done,32
163,28,0,done,39
163,29,0,done,154
163,30,0,done,63
163,31,5.0,pending,
163,32,0,done,98
163,33,0,done,48
163,34,0,done,97
163,35,0,done,152
163,36,0,done,50
163,37,5.0,pending,
163,38,0,done,80
163,39,0,done,82
163,40,10.0,pending,
163,41,0,done,127
163,42,0,done,94
163,43,0,done,66
163,44,0,done,35
163,45,0,done,150
163,46,0,done,67
163,47,0.6413258663502095,in_progress,
163,48,10.0,pending,
163,49,0,done,139
164,0,10.0,pending,
164,1,0,done,133
164,2,0,done,81
164,3,0,done,55
164,4,0,done,45
164,5,0,done,139
164,6,0,done,73
164,7,10.0,pending,
164,8,0,done,89
164,9,0,done,123
164,10,0,done,105
164,11,0,done,62
164,12,0,done,57
164,13,5.0,pending,
164,14,0,done,29
164,15,0,done,72
164,16,0,done,103
164,17,0,done,17
164,18,0,done,90
164,19,0,done,145
164,20,15.0,pending,
164,21,14.487597943351389,in_progress,
164,22,0,done,22
164,23,10.0,pending,
164,24,5.0,pending,
164,25,15.0,pending,
164,26,0,done,119
164,27,0,done,32
164,28,0,done,39
164,29,0,done,154
164,30,0,done,63
164,31,5.0,pending,
164,32,0,done,98
164,33,0,done,48
164,34,0,done,97
164,35,0,done,152
164,36,0,done,50
164,37,5.0,pending,
164,38,0,done,80
164,39,0,done,82
164,40,10.0,pending,
164,41,0,done,127
164,42,0,done,94
164,43,0,done,66
164,44,0,done,35
164,45,0,done,150
164,46,0,done,67
164,47,0,done,164
164,48,10.0,pending,
164,49,0,done,139
165,0,10.0,pending,
165,1,0,done,133
165,2,0,done,81
165,3,0,done,55
165,4,0,done,45
165,5,0,done,139
165,6,0,done,73
165,7,10.0,pending,
165,8,0,done,89
165,9,0,done,123
165,10,0,done,105
165,11,0,done,62
165,12,0,done,57
165,13,5.0,pending,
165,14,0,done,29
165,15,0,done,72
165,16,0,done,103
165,17,0,done,17
165,18,0,done,90
165,19,0,done,145
165,20,15.0,pending,
165,21,11.987597943351389,in_progress,
165,22,0,done,22
165,23,10.0,pending,
165,24,5.0,pending,
165,25,15.0,pending,
165,26,0,done,119
165,27,0,done,32
165,28,0,done,39
165,29,0,done,154
165,30,0,done,63
165,31,5.0,pending,
165,32,0,done,98
165,33,0,done,48
165,34,0,done,97
165,35,0,done,152
165,36,0,done,50
165,37,5.0,pending,
165,38,0,done,80
165,39,0,done,82
165,40,10.0,pending,
165,41,0,done,127
165,42,0,done,94
165,43,0,done,66
165,44,0,done,35
165,45,0,done,150
165,46,0,done,67
165,47,0,done,164
165,48,10.0,pending,
165,49,0,done,139
166,0,10.0,pending,
166,1,0,done,133
166,2,0,done,81
166,3,0,done,55
166,4,0,done,45
166,5,0,done,139
166,6,0,done,73
166,7,10.0,pending,
166,8,0,done,89
166,9,0,done,123
166,10,0,done,105
166,11,0,done,62
166,12,0,done,57
166,13,5.0,pending,
166,14,0,done,29
166,15,0,done,72
166,16,0,done,103
166,17,0,done,17
166,18,0,done,90
166,19,0,done,145
166,20,15.0,pending,
166,21,9.487597943351389,in_progress,
166,22,0,done,22
166,23,10.0,pending,
166,24,5.0,pending,
166,25,15.0,pending,
166,26,0,done,119
166,27,0,done,32
166,28,0,done,39
166,29,0,done,154
166,30,0,done,63
166,31,3.204264273438351,in_progress,
166,32,0,done,98
166,33,0,done,48
166,34,0,done,97
166,35,0,done,152
166,36,0,done,50
166,37,5.0,pending,
166,38,0,done,80
166,39,0,done,82
166,40,10.0,pending,
166,41,0,done,127
166,42,0,done,94
166,43,0,done,66
166,44,0,done,35
166,45,0,done,150
166,46,0,done,67
166,47,0,done,164
166,48,10.0,pending,
166,49,0,done,139
167,0,10.0,pending,
167,1,0,done,133
167,2,0,done,81
167,3,0,done,55
167,4,0,done,45
167,5,0,done,139
167,6,0,done,73
167,7,10.0,pending,
167,8,0,done,89
167,9,0,done,123
167,10,0,done,105
167,11,0,done,62
167,12,0,done,57
167,13,5.0,pending,
167,14,0,done,29
167,15,0,done,72
167,16,0,done,103
167,17,0,done,17
167,18,0,done,90
167,19,0,done,145
167,20,15.0,pending,
167,21,6.987597943351389,in_progress,
167,22,0,done,22
167,23,10.0,pending,
167,24,5.0,pending,
167,25,15.0,pending,
167,26,0,done,119
167,27,0,done,32
167,28,0,done,39
167,29,0,done,154
167,30,0,done,63
167,31,0.20426427343835085,in_progress,
167,32,0,done,98
167,33,0,done,48
167,34,0,done,97
167,35,0,done,152
167,36,0,done,50
167,37,5.0,pending,
167,38,0,done,80
167,39,0,done,82
167,40,10.0,pending,
167,41,0,done,127
167,42,0,done,94
167,43,0,done,66
167,44,0,done,35
167,45,0,done,150
167,46,0,done,67
167,47,0,done,164
167,48,10.0,pending,
167,49,0,done,139
168,0,10.0,pending,
168,1,0,done,133
168,2,0,done,81
168,3,0,done,55
168,4,0,done,45
168,5,0,done,139
168,6,0,done,73
168,7,10.0,pending,
168,8,0,done,89
168,9,0,done,123
168,10,0,done,105
168,11,0,done,62
168,12,0,done,57
168,13,5.0,pending,
168,14,0,done,29
168,15,0,done,72
168,16,0,done,103
168,17,0,done,17
168,18,0,done,90
168,19,0,done,145
168,20,15.0,pending,
168,21,4.487597943351389,in_progress,
168,22,0,done,22
168,23,10.0,pending,
168,24,5.0,pending,
168,25,15.0,pending,
168,26,0,done,119
168,27,0,done,32
168,28,0,done,39
168,29,0,done,154
168,30,0,done,63
168,31,0,done,168
168,32,0,done,98
168,33,0,done,48
168,34,0,done,97
168,35,0,done,152
168,36,0,done,50
168,37,5.0,pending,
168,38,0,done,80
168,39,0,done,82
168,40,10.0,pending,
168,41,0,done,127
168,42,0,done,94
168,43,0,done,66
168,44,0,done,35
168,45,0,done,150
168,46,0,done,67
168,47,0,done,164
168,48,10.0,pending,
168,49,0,done,139
169,0,10.0,pending,
169,1,0,done,133
169,2,0,done,81
169,3,0,done,55
169,4,0,done,45
169,5,0,done,139
169,6,0,done,73
169,7,10.0,pending,
169,8,0,done,89
169,9,0,done,123
169,10,0,done,105
169,11,0,done,62
169,12,0,done,57
169,13,5.0,pending,
169,14,0,done,29
169,15,0,done,72
169,16,0,done,103
169,17,0,done,17
169,18,0,done,90
169,19,0,done,145
169,20,15.0,pending,
169,21,2.487597943351389,in_progress,
169,22,0,done,22
169,23,10.0,pending,
169,24,5.0,pending,
169,25,15.0,pending,
169,26,0,done,119
169,27,0,done,32
169,28,0,done,39
169,29,0,done,154
169,30,0,done,63
169,31,0,done,168
169,32,0,done,98
169,33,0,done,48
169,34,0,done,97
169,35,0,done,152
169,36,0,done,50
169,37,5.0,pending,
169,38,0,done,80
169,39,0,done,82
169,40,10.0,pending,
169,41,0,done,127
169,42,0,done,94
169,43,0,done,66
169,44,0,done,35
169,45,0,done,150
169,46,0,done,67
169,47,0,done,164
169,48,10.0,pending,
169,49,0,done,139
170,0,10.0,pending,
170,1,0,done,133
170,2,0,done,81
170,3,0,done,55
170,4,0,done,45
170,5,0,done,139
170,6,0,done,73
170,7,10.0,pending,
170,8,0,done,89
170,9,0,done,123
170,10,0,done,105
170,11,0,done,62
170,12,0,done,57
170,13,5.0,pending,
170,14,0,done,29
170,15,0,done,72
170,16,0,done,103
170,17,0,done,17
170,18,0,done,90
170,19,0,done,145
170,20,15.0,pending,
170,21,0.48759794335138906,in_progress,
170,22,0,done,22
170,23,10.0,pending,
170,24,5.0,pending,
170,25,15.0,pending,
170,26,0,done,119
170,27,0,done,32
170,28,0,done,39
170,29,0,done,154
170,30,0,done,63
170,31,0,done,168
170,32,0,done,98
170,33,0,done,48
170,34,0,done,97
170,35,0,done,152
170,36,0,done,50
170,37,5.0,pending,
170,38,0,done,80
170,39,0,done,82
170,40,10.0,pending,
170,41,0,done,127
170,42,0,done,94
170,43,0,done,66
170,44,0,done,35
170,45,0,done,150
170,46,0,done,67
170,47,0,done,164
170,48,10.0,pending,
170,49,0,done,139
171,0,10.0,pending,
171,1,0,done,133
171,2,0,done,81
171,3,0,done,55
171,4,0,done,45
171,5,0,done,139
171,6,0,done,73
171,7,10.0,pending,
171,8,0,done,89
171,9,0,done,123
171,10,0,done,105
171,11,0,done,62
171,12,0,done,57
171,13,5.0,pending,
171,14,0,done,29
171,15,0,done,72
171,16,0,done,103
171,17,0,done,17
171,18,0,done,90
171,19,0,done,145
171,20,15.0,pending,
171,21,0,done,171
171,22,0,done,22
171,23,10.0,pending,
171,24,5.0,pending,
171,25,15.0,pending,
171,26,0,done,119
171,27,0,done,32
171,28,0,done,39
171,29,0,done,154
171,30,0,done,63
171,31,0,done,168
171,32,0,done,98
171,33,0,done,48
171,34,0,done,97
171,35,0,done,152
171,36,0,done,50
171,37,5.0,pending,
171,38,0,done,80
171,39,0,done,82
171,40,10.0,pending,
171,41,0,done,127
171,42,0,done,94
171,43,0,done,66
171,44,0,done,35
171,45,0,done,150
171,46,0,done,67
171,47,0,done,164
171,48,10.0,pending,
171,49,0,done,139
172,0,10.0,pending,
172,1,0,done,133
172,2,0,done,81
172,3,0,done,55
172,4,0,done,45
172,5,0,done,139
172,6,0,done,73
172,7,9.855741337443867,in_progress,
172,8,0,done,89
172,9,0,done,123
172,10,0,done,105
172,11,0,done,62
172,12,0,done,57
172,13,5.0,pending,
172,14,0,done,29
172,15,0,done,72
172,16,0,done,103
172,17,0,done,17
172,18,0,done,90
172,19,0,done,145
172,20,15.0,pending,
172,21,0,done,171
172,22,0,done,22
172,23,10.0,pending,
172,24,5.0,pending,
172,25,15.0,pending,
172,26,0,done,119
172,27,0,done,32
172,28,0,done,39
172,29,0,done,154
172,30,0,done,63
172,31,0,done,168
172,32,0,done,98
172,33,0,done,48
172,34,0,done,97
172,35,0,done,152
172,36,0,done,50
172,37,5.0,pending,
172,38,0,done,80
172,39,0,done,82
172,40,10.0,pending,
172,41,0,done,127
172,42,0,done,94
172,43,0,done,66
172,44,0,done,35
172,45,0,done,150
172,46,0,done,67
172,47,0,done,164
172,48,10.0,pending,
172,49,0,done,139
173,0,10.0,pending,
173,1,0,done,133
173,2,0,done,81
173,3,0,done,55
173,4,0,done,45
173,5,0,done,139
173,6,0,done,73
173,7,6.855741337443867,in_progress,
173,8,0,done,89
173,9,0,done,123
173,10,0,done,105
173,11,0,done,62
173,12,0,done,57
173,13,5.0,pending,
173,14,0,done,29
173,15,0,done,72
173,16,0,done,103
173,17,0,done,17
173,18,0,done,90
173,19,0,done,145
173,20,15.0,pending,
173,21,0,done,171
173,22,0,done,22
173,23,10.0,pending,
173,24,5.0,pending,
173,25,15.0,pending,
173,26,0,done,119
173,27,0,done,32
173,28,0,done,39
173,29,0,done,154
173,30,0,done,63
173,31,0,done,168
173,32,0,done,98
173,33,0,done,48
173,34,0,done,97
173,35,0,done,152
173,36,0,done,50
173,37,5.0,pending,
173,38,0,done,80
173,39,0,done,82
173,40,10.0,pending,
173,41,0,done,127
173,42,0,done,94
173,43,0,done,66
173,44,0,done,35
173,45,0,done,150
173,46,0,done,67
173,47,0,done,164
173,48,10.0,pending,
173,49,0,done,139
174,0,10.0,pending,
174,1,0,done,133
174,2,0,done,81
174,3,0,done,55
174,4,0,done,45
174,5,0,done,139
174,6,0,done,73
174,7,3.8557413374438667,in_progress,
174,8,0,done,89
174,9,0,done,123
174,10,0,done,105
174,11,0,done,62
174,12,0,done,57
174,13,5.0,pending,
174,14,0,done,29
174,15,0,done,72
174,16,0,done,103
174,17,0,done,17
174,18,0,done,90
174,19,0,done,145
174,20,15.0,pending,
174,21,0,done,171
174,22,0,done,22
174,23,10.0,pending,
174,24,5.0,pending,
174,25,15.0,pending,
174,26,0,done,119
174,27,0,done,32
174,28,0,done,39
174,29,0,done,154
174,30,0,done,63
174,31,0,done,168
174,32,0,done,98
174,33,0,done,48
174,34,0,done,97
174,35,0,done,152
174,36,0,done,50
174,37,5.0,pending,
174,38,0,done,80
174,39,0,done,82
174,40,10.0,pending,
174,41,0,done,127
174,42,0,done,94
174,43,0,done,66
174,44,0,done,35
174,45,0,done,150
174,46,0,done,67
174,47,0,done,164
174,48,10.0,pending,
174,49,0,done,139
175,0,10.0,pending,
175,1,0,done,133
175,2,0,done,81
175,3,0,done,55
175,4,0,done,45
175,5,0,done,139
175,6,0,done,73
175,7,0.8557413374438667,in_progress,
175,8,0,done,89
175,9,0,done,123
175,10,0,done,105
175,11,0,done,62
175,12,0,done,57
175,13,5.0,pending,
175,14,0,done,29
175,15,0,done,72
175,16,0,done,103
175,17,0,done,17
175,18,0,done,90
175,19,0,done,145
175,20,15.0,pending,
175,21,0,done,171
175,22,0,done,22
175,23,10.0,pending,
175,24,5.0,pending,
175,25,15.0,pending,
175,26,0,done,119
175,27,0,done,32
175,28,0,done,39
175,29,0,done,154
175,30,0,done,63
175,31,0,done,168
175,32,0,done,98
175,33,0,done,48
175,34,0,done,97
175,35,0,done,152
175,36,0,done,50
175,37,5.0,pending,
175,38,0,done,80
175,39,0,done,82
175,40,10.0,pending,
175,41,0,done,127
175,42,0,done,94
175,43,0,done,66
175,44,0,done,35
175,45,0,done,150
175,46,0,done,67
175,47,0,done,164
175,48,10.0,pending,
175,49,0,done,139
176,0,10.0,pending,
176,1,0,done,133
176,2,0,done,81
176,3,0,done,55
176,4,0,done,45
176,5,0,done,139
176,6,0,done,73
176,7,0,done,176
176,8,0,done,89
176,9,0,done,123
176,10,0,done,105
176,11,0,done,62
176,12,0,done,57
176,13,5.0,pending,
176,14,0,done,29
176,15,0,done,72
176,16,0,done,103
176,17,0,done,17
176,18,0,done,90
176,19,0,done,145
176,20,15.0,pending,
176,21,0,done,171
176,22,0,done,22
176,23,10.0,pending,
176,24,5.0,pending,
176,25,15.0,pending,
176,26,0,done,119
176,27,0,done,32
176,28,0,done,39
176,29,0,done,154
176,30,0,done,63
176,31,0,done,168
176,32,0,done,98
176,33,0,done,48
176,34,0,done,97
176,35,0,done,152
176,36,0,done,50
176,37,5.0,pending,
176,38,0,done,80
176,39,0,done,82
176,40,10.0,pending,
176,41,0,done,127
176,42,0,done,94
176,43,0,done,66
176,44,0,done,35
176,45,0,done,150
176,46,0,done,67
176,47,0,done,164
176,48,10.0,pending,
176,49,0,done,139
177,0,10.0,pending,
177,1,0,done,133
177,2,0,done,81
177,3,0,done,55
177,4,0,done,45
177,5,0,done,139
177,6,0,done,73
177,7,0,done,176
177,8,0,done,89
177,9,0,done,123
177,10,0,done,105
177,11,0,done,62
177,12,0,done,57
177,13,5.0,pending,
177,14,0,done,29
177,15,0,done,72
177,16,0,done,103
177,17,0,done,17
177,18,0,done,90
177,19,0,done,145
177,20,15.0,pending,
177,21,0,done,171
177,22,0,done,22
177,23,10.0,pending,
177,24,5.0,pending,
177,25,15.0,pending,
177,26,0,done,119
177,27,0,done,32
177,28,0,done,39
177,29,0,done,154
177,30,0,done,63
177,31,0,done,168
177,32,0,done,98
177,33,0,done,48
177,34,0,done,97
177,35,0,done,152
177,36,0,done,50
177,37,5.0,pending,
177,38,0,done,80
177,39,0,done,82
177,40,10.0,pending,
177,41,0,done,127
177,42,0,done,94
177,43,0,done,66
177,44,0,done,35
177,45,0,done,150
177,46,0,done,67
177,47,0,done,164
177,48,10.0,pending,
177,49,0,done,139
178,0,10.0,pending,
178,1,0,done,133
178,2,0,done,81
178,3,0,done,55
178,4,0,done,45
178,5,0,done,139
178,6,0,done,73
178,7,0,done,176
178,8,0,done,89
178,9,0,done,123
178,10,0,done,105
178,11,0,done,62
178,12,0,done,57
178,13,5.0,pending,
178,14,0,done,29
178,15,0,done,72
178,16,0,done,103
178,17,0,done,17
178,18,0,done,90
178,19,0,done,145
178,20,15.0,pending,
178,21,0,done,171
178,22,0,done,22
178,23,10.0,pending,
178,24,5.0,pending,
178,25,15.0,pending,
178,26,0,done,119
178,27,0,done,32
178,28,0,done,39
178,29,0,done,154
178,30,0,done,63
178,31,0,done,168
178,32,0,done,98
178,33,0,done,48
178,34,0,done,97
178,35,0,done,152
178,36,0,done,50
178,37,5.0,pending,
178,38,0,done,80
178,39,0,done,82
178,40,10.0,pending,
178,41,0,done,127
178,42,0,done,94
178,43,0,done,66
178,44,0,done,35
178,45,0,done,150
178,46,0,done,67
178,47,0,done,164
178,48,10.0,pending,
178,49,0,done,139
179,0,10.0,pending,
179,1,0,done,133
179,2,0,done,81
179,3,0,done,55
179,4,0,done,45
179,5,0,done,139
179,6,0,done,73
179,7,0,done,176
179,8,0,done,89
179,9,0,done,123
179,10,0,done,105
179,11,0,done,62
179,12,0,done,57
179,13,5.0,pending,
179,14,0,done,29
179,15,0,done,72
179,16,0,done,103
179,17,0,done,17
179,18,0,done,90
179,19,0,done,145
179,20,15.0,pending,
179,21,0,done,171
179,22,0,done,22
179,23,10.0,pending,
179,24,5.0,pending,
179,25,15.0,pending,
179,26,0,done,119
179,27,0,done,32
179,28,0,done,39
179,29,0,done,154
179,30,0,done,63
179,31,0,done,168
179,32,0,done,98
179,33,0,done,48
179,34,0,done,97
179,35,0,done,152
179,36,0,done,50
179,37,5.0,pending,
179,38,0,done,80
179,39,0,done,82
179,40,10.0,pending,
179,41,0,done,127
179,42,0,done,94
179,43,0,done,66
179,44,0,done,35
179,45,0,done,150
179,46,0,done,67
179,47,0,done,164
179,48,10.0,pending,
179,49,0,done,139
180,0,10.0,pending,
180,1,0,done,133
180,2,0,done,81
180,3,0,done,55
180,4,0,done,45
180,5,0,done,139
180,6,0,done,73
180,7,0,done,176
180,8,0,done,89
180,9,0,done,123
180,10,0,done,105
180,11,0,done,62
180,12,0,done,57
180,13,2.5768363003731305,in_progress,
180,14,0,done,29
180,15,0,done,72
180,16,0,done,103
180,17,0,done,17
180,18,0,done,90
180,19,0,done,145
180,20,15.0,pending,
180,21,0,done,171
180,22,0,done,22
180,23,10.0,pending,
180,24,5.0,pending,
180,25,15.0,pending,
180,26,0,done,119
180,27,0,done,32
180,28,0,done,39
180,29,0,done,154
180,30,0,done,63
180,31,0,done,168
180,32,0,done,98
180,33,0,done,48
180,34,0,done,97
180,35,0,done,152
180,36,0,done,50
180,37,5.0,pending,
180,38,0,done,80
180,39,0,done,82
180,40,10.0,pending,
180,41,0,done,127
180,42,0,done,94
180,43,0,done,66
180,44,0,done,35
180,45,0,done,150
180,46,0,done,67
180,47,0,done,164
180,48,10.0,pending,
180,49,0,done,139
181,0,10.0,pending,
181,1,0,done,133
181,2,0,done,81
181,3,0,done,55
181,4,0,done,45
181,5,0,done,139
181,6,0,done,73
181,7,0,done,176
181,8,0,done,89
181,9,0,done,123
181,10,0,done,105
181,11,0,done,62
181,12,0,done,57
181,13,0,done,181
181,14,0,done,29
181,15,0,done,72
181,16,0,done,103
181,17,0,done,17
181,18,0,done,90
181,19,0,done,145
181,20,15.0,pending,
181,21,0,done,171
181,22,0,done,22
181,23,10.0,pending,
181,24,5.0,pending,
181,25,15.0,pending,
181,26,0,done,119
181,27,0,done,32
181,28,0,done,39
181,29,0,done,154
181,30,0,done,63
181,31,0,done,168
181,32,0,done,98
181,33,0,done,48
181,34,0,done,97
181,35,0,done,152
181,36,0,done,50
181,37,5.0,pending,
181,38,0,done,80
181,39,0,done,82
181,40,10.0,pending,
181,41,0,done,127
181,42,0,done,94
181,43,0,done,66
181,44,0,done,35
181,45,0,done,150
181,46,0,done,67
181,47,0,done,164
181,48,10.0,pending,
181,49,0,done,139
182,0,10.0,pending,
182,1,0,done,133
182,2,0,done,81
182,3,0,done,55
182,4,0,done,45
182,5,0,done,139
182,6,0,done,73
182,7,0,done,176
182,8,0,done,89
182,9,0,done,123
182,10,0,done,105
182,11,0,done,62
182,12,0,done,57
182,13,0,done,181
182,14,0,done,29
182,15,0,done,72
182,16,0,done,103
